postcode,mean_price 2020 Q1,mean_price 2020 Q2,mean_price 2020 Q3,mean_price 2020 Q4,mean_price 2021 Q1,median_price 2020 Q1,median_price 2020 Q2,median_price 2020 Q3,median_price 2020 Q4,median_price 2021 Q1,median_rent_newb 2020 Q1,median_rent_newb 2020 Q2,median_rent_newb 2020 Q3,median_rent_newb 2020 Q4,median_rent_newb 2021 Q1,new_bonds_no 2020 Q1,new_bonds_no 2020 Q2,new_bonds_no 2020 Q3,new_bonds_no 2020 Q4,new_bonds_no 2021 Q1,sales_no 2020 Q1,sales_no 2020 Q2,sales_no 2020 Q3,sales_no 2020 Q4,sales_no 2021 Q1,total_bonds_no 2020 Q1,total_bonds_no 2020 Q2,total_bonds_no 2020 Q3,total_bonds_no 2020 Q4,total_bonds_no 2021 Q1,INCP_LOW,INCP_MID,INCP_HIGH,INCP_NEG_NIL,CPRF_2,CPRF_3,CPRF_4,CPRF_5,CPRF_6+,CPRF_na,CPRF_HHOLD_NO,0-4yo,5-14yo,15-24yo,25-34yo,35-54yo,55-64yo,65+yo,population_2016,citizen_AU,citizen_non_AU,YARRP <1975,YARRP 1976-1995,YARRP 1996-2005,YARRP 2006-2016,ATSI,10yBonds% 2020 Q1,10yBonds% 2020 Q2,10yBonds% 2020 Q3,10yBonds% 2020 Q4,10yBonds% 2021 Q1,2yBonds% 2020 Q1,2yBonds% 2020 Q2,2yBonds% 2020 Q3,2yBonds% 2020 Q4,2yBonds% 2021 Q1,Rate 2020 Q1,Rate 2020 Q2,Rate 2020 Q3,Rate 2020 Q4,Rate 2021 Q1,constr_index 2020 Q1,constr_index 2020 Q2,constr_index 2020 Q3,constr_index 2020 Q4,constr_index 2021 Q1
2745,808.0,765.0,810.0,849.0,826.0,785.0,740.0,750.0,790.0,820.0,498.0,483.0,480.0,498.0,515.0,156.0,186.0,149.0,152.0,156.0,79.0,64.0,111.0,136.0,115.0,1880.0,1906.0,1953.0,1971.0,1987.0,7826,7804,3363,2162,2666.0,1909.0,2141.0,949.0,387.0,2063.0,10113.0,2227.0,4767.0,4195.0,4206.0,8506.0,3064.0,2551.0,29503.0,26506.0,1508.0,1552.0,1758.0,1022.0,1068.0,708.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2747,602.0,625.0,695.0,656.0,678.0,630.0,645.0,650.0,661.0,705.0,400.0,398.0,400.0,400.0,411.0,563.0,528.0,578.0,522.0,525.0,176.0,118.0,226.0,225.0,225.0,5442.0,5523.0,5701.0,5818.0,5877.0,13639,11214,2728,3028,4627.0,2799.0,2415.0,1046.0,472.0,4963.0,16318.0,3644.0,5720.0,5666.0,7462.0,10928.0,4431.0,4580.0,42421.0,36247.0,3657.0,2252.0,2184.0,1686.0,3364.0,1914.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2749,663.0,693.0,710.0,760.0,804.0,653.0,643.0,645.0,725.0,767.0,440.0,445.0,460.0,450.0,460.0,75.0,64.0,86.0,69.0,67.0,42.0,48.0,57.0,55.0,66.0,942.0,941.0,966.0,967.0,974.0,4962,4476,1433,1201,1730.0,1098.0,1120.0,439.0,233.0,1528.0,6144.0,1407.0,2464.0,2526.0,2677.0,4559.0,1880.0,1412.0,16933.0,15128.0,808.0,891.0,789.0,361.0,437.0,823.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2750,590.0,695.0,663.0,617.0,639.0,601.0,675.0,643.0,613.0,601.0,390.0,390.0,395.0,408.0,400.0,753.0,626.0,679.0,596.0,681.0,191.0,163.0,223.0,256.0,292.0,6258.0,6390.0,6636.0,6733.0,6815.0,15425,11285,3548,2942,5428.0,2683.0,2435.0,948.0,383.0,6713.0,18590.0,2970.0,5615.0,5449.0,6571.0,11630.0,5147.0,7421.0,44806.0,39060.0,2910.0,3013.0,2087.0,1105.0,1933.0,1756.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2752,865.0,725.0,762.0,773.0,825.0,880.0,725.0,709.0,763.0,838.0,417.0,425.0,460.0,450.0,460.0,20.0,20.0,20.0,5.0,20.0,20.0,5.0,20.0,20.0,20.0,197.0,196.0,206.0,201.0,209.0,1508,1322,407,327,451.0,304.0,333.0,171.0,64.0,384.0,1701.0,309.0,764.0,722.0,567.0,1398.0,633.0,522.0,4924.0,4505.0,170.0,292.0,141.0,39.0,36.0,177.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2753,809.0,737.0,862.0,912.0,891.0,650.0,655.0,683.0,750.0,760.0,410.0,400.0,440.0,430.0,440.0,134.0,122.0,129.0,96.0,137.0,51.0,54.0,64.0,71.0,69.0,1479.0,1496.0,1525.0,1537.0,1555.0,6049,4067,1302,1212,1855.0,976.0,867.0,451.0,208.0,2253.0,6604.0,916.0,2260.0,2474.0,2120.0,4500.0,2038.0,2830.0,17134.0,15154.0,812.0,1098.0,503.0,295.0,430.0,653.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2754,797.0,784.0,760.0,800.0,837.0,718.0,718.0,685.0,710.0,775.0,400.0,425.0,433.0,425.0,445.0,55.0,45.0,52.0,37.0,50.0,20.0,20.0,20.0,20.0,20.0,515.0,514.0,532.0,536.0,540.0,2095,1379,451,408,694.0,358.0,304.0,135.0,56.0,661.0,2211.0,351.0,723.0,767.0,686.0,1409.0,707.0,1059.0,5695.0,5183.0,224.0,358.0,148.0,72.0,104.0,240.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2756,745.0,886.0,895.0,962.0,907.0,678.0,758.0,735.0,765.0,770.0,410.0,420.0,450.0,465.0,450.0,200.0,239.0,214.0,190.0,157.0,90.0,96.0,145.0,163.0,138.0,2261.0,2303.0,2358.0,2363.0,2356.0,10818,8726,2788,2153,3580.0,2133.0,2133.0,920.0,338.0,3769.0,12877.0,2481.0,4803.0,4711.0,4697.0,9466.0,3926.0,3844.0,33934.0,30557.0,1304.0,1608.0,1016.0,467.0,561.0,1436.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2758,811.0,1026.0,1168.0,1182.0,1171.0,769.0,1020.0,1200.0,1248.0,1238.0,490.0,470.0,430.0,568.0,490.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,36.0,20.0,40.0,201.0,200.0,203.0,208.0,204.0,2568,2156,974,631,1022.0,450.0,535.0,268.0,92.0,829.0,3192.0,452.0,1217.0,1127.0,724.0,2587.0,1277.0,1322.0,8718.0,7754.0,274.0,516.0,277.0,127.0,78.0,200.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2759,719.0,693.0,702.0,726.0,794.0,724.0,697.0,691.0,711.0,800.0,440.0,440.0,450.0,460.0,455.0,129.0,118.0,131.0,123.0,102.0,54.0,47.0,68.0,73.0,59.0,1462.0,1480.0,1519.0,1560.0,1557.0,8053,7522,1796,2244,2561.0,1794.0,1890.0,748.0,323.0,1932.0,9255.0,1765.0,3624.0,4015.0,3847.0,7136.0,3725.0,2212.0,26331.0,23135.0,1843.0,1498.0,2461.0,1294.0,1207.0,734.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2760,577.0,581.0,581.0,579.0,614.0,555.0,590.0,560.0,568.0,595.0,380.0,360.0,390.0,390.0,393.0,441.0,445.0,458.0,399.0,374.0,131.0,88.0,164.0,162.0,196.0,4814.0,4894.0,4998.0,5082.0,5106.0,11381,8156,1356,2686,3497.0,2125.0,1739.0,822.0,455.0,4559.0,13197.0,2969.0,4572.0,4566.0,5857.0,8524.0,3319.0,4022.0,33832.0,27179.0,4049.0,1898.0,2306.0,2132.0,3825.0,1507.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2761,673.0,655.0,709.0,754.0,751.0,652.0,650.0,673.0,700.0,720.0,430.0,430.0,430.0,430.0,440.0,211.0,202.0,163.0,141.0,156.0,72.0,55.0,83.0,101.0,89.0,2297.0,2318.0,2363.0,2350.0,2355.0,9004,8171,1679,3343,2129.0,2015.0,2295.0,1119.0,489.0,2060.0,10102.0,2350.0,4984.0,4948.0,4514.0,8956.0,3077.0,2141.0,30954.0,26136.0,3243.0,932.0,4816.0,3505.0,3583.0,744.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2762,837.0,835.0,769.0,709.0,738.0,858.0,833.0,799.0,613.0,655.0,550.0,540.0,550.0,550.0,550.0,205.0,203.0,210.0,240.0,240.0,54.0,40.0,112.0,210.0,199.0,1444.0,1530.0,1663.0,1893.0,1972.0,1313,1304,492,413,455.0,352.0,358.0,135.0,62.0,430.0,1786.0,481.0,740.0,618.0,933.0,1403.0,423.0,386.0,4979.0,4144.0,568.0,226.0,291.0,299.0,655.0,100.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2763,755.0,775.0,774.0,787.0,834.0,752.0,780.0,781.0,778.0,811.0,430.0,450.0,460.0,470.0,468.0,332.0,212.0,230.0,226.0,234.0,88.0,71.0,97.0,112.0,158.0,2541.0,2570.0,2632.0,2640.0,2658.0,8515,8276,2882,2907,2624.0,2152.0,2530.0,890.0,319.0,2197.0,10720.0,2533.0,4613.0,4145.0,4811.0,9108.0,3118.0,2538.0,30875.0,25958.0,3709.0,1216.0,3330.0,3048.0,4067.0,517.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2765,878.0,922.0,749.0,723.0,853.0,782.0,810.0,755.0,749.0,850.0,535.0,530.0,550.0,550.0,560.0,260.0,250.0,301.0,297.0,317.0,98.0,60.0,182.0,282.0,220.0,2011.0,2108.0,2320.0,2495.0,2601.0,5013,3646,1166,1159,1565.0,970.0,819.0,408.0,215.0,1708.0,5695.0,989.0,2001.0,2210.0,2335.0,4492.0,1835.0,2268.0,16112.0,13141.0,859.0,990.0,599.0,393.0,571.0,725.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2766,697.0,629.0,651.0,666.0,676.0,693.0,645.0,668.0,655.0,660.0,430.0,420.0,420.0,420.0,450.0,97.0,92.0,107.0,76.0,75.0,20.0,20.0,20.0,20.0,36.0,1240.0,1255.0,1295.0,1297.0,1306.0,5232,3917,710,1677,1247.0,937.0,999.0,492.0,259.0,1221.0,5151.0,1073.0,2092.0,2269.0,2279.0,4089.0,1740.0,2005.0,15536.0,12462.0,2237.0,836.0,2118.0,1877.0,2445.0,261.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2767,703.0,678.0,711.0,753.0,756.0,660.0,640.0,691.0,716.0,721.0,413.0,420.0,410.0,408.0,420.0,126.0,109.0,121.0,110.0,120.0,20.0,33.0,40.0,50.0,68.0,1370.0,1395.0,1427.0,1426.0,1429.0,7297,5611,1351,2460,1935.0,1631.0,1540.0,650.0,318.0,1908.0,7981.0,1558.0,3128.0,3299.0,3470.0,6141.0,2700.0,2220.0,22526.0,18534.0,2960.0,920.0,3611.0,2751.0,3455.0,783.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2768,973.0,991.0,1087.0,1071.0,1263.0,960.0,986.0,1081.0,1050.0,1280.0,592.0,570.0,580.0,600.0,610.0,134.0,113.0,140.0,115.0,121.0,63.0,70.0,86.0,113.0,99.0,1525.0,1521.0,1543.0,1534.0,1525.0,6857,6563,3737,3111,1928.0,1794.0,2536.0,922.0,321.0,1587.0,9084.0,2026.0,4641.0,4043.0,3764.0,9492.0,2623.0,2150.0,28760.0,23617.0,3258.0,878.0,3645.0,4093.0,3846.0,344.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2769,1059.0,1065.0,1065.0,1038.0,1188.0,1063.0,1075.0,1067.0,1050.0,1150.0,630.0,630.0,635.0,650.0,655.0,88.0,79.0,90.0,82.0,77.0,46.0,47.0,66.0,63.0,73.0,939.0,949.0,969.0,986.0,984.0,2159,2783,1875,1091,802.0,824.0,1137.0,352.0,107.0,601.0,3828.0,1368.0,2076.0,1083.0,2071.0,3837.0,741.0,561.0,11732.0,9610.0,1597.0,272.0,1064.0,1759.0,2206.0,66.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2770,544.0,506.0,514.0,539.0,588.0,519.0,500.0,500.0,527.0,590.0,340.0,330.0,340.0,340.0,340.0,487.0,445.0,569.0,421.0,437.0,116.0,105.0,162.0,182.0,183.0,5681.0,5696.0,5853.0,5862.0,5834.0,23014,11000,1541,5726,5319.0,3774.0,3063.0,1755.0,1343.0,6942.0,22187.0,5190.0,10025.0,9399.0,8688.0,15061.0,6018.0,6916.0,61302.0,47911.0,8490.0,2853.0,5504.0,4820.0,7313.0,4180.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2773,705.0,1050.0,1070.0,1051.0,1177.0,705.0,973.0,963.0,980.0,1171.0,500.0,490.0,515.0,550.0,550.0,20.0,20.0,20.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,246.0,248.0,258.0,251.0,250.0,1809,1387,972,382,704.0,310.0,395.0,185.0,52.0,593.0,2237.0,300.0,862.0,750.0,472.0,1719.0,867.0,1033.0,6009.0,5507.0,204.0,353.0,254.0,112.0,117.0,85.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2774,761.0,791.0,741.0,750.0,889.0,720.0,770.0,710.0,731.0,873.0,460.0,480.0,495.0,480.0,500.0,56.0,38.0,41.0,35.0,42.0,37.0,36.0,47.0,57.0,40.0,565.0,565.0,572.0,561.0,557.0,4089,3193,1682,805,1601.0,835.0,844.0,339.0,119.0,1167.0,4900.0,835.0,1836.0,1528.0,1394.0,3510.0,1783.0,2058.0,12931.0,11972.0,475.0,808.0,521.0,224.0,254.0,280.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2775,705.0,725.0,840.0,599.0,737.0,705.0,725.0,775.0,460.0,645.0,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,58.0,61.0,63.0,65.0,63.0,584,277,87,76,199.0,61.0,47.0,20.0,4.0,425.0,762.0,44.0,135.0,123.0,97.0,456.0,267.0,372.0,1492.0,1145.0,74.0,98.0,63.0,31.0,18.0,47.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2776,705.0,725.0,718.0,788.0,759.0,705.0,725.0,686.0,723.0,763.0,450.0,468.0,490.0,490.0,443.0,20.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,177.0,176.0,181.0,175.0,172.0,1276,1044,457,255,519.0,254.0,247.0,112.0,35.0,395.0,1555.0,259.0,573.0,486.0,422.0,1098.0,588.0,596.0,4026.0,3744.0,146.0,267.0,166.0,65.0,58.0,77.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2777,703.0,695.0,755.0,783.0,789.0,669.0,663.0,711.0,750.0,742.0,460.0,450.0,450.0,460.0,490.0,85.0,59.0,71.0,50.0,69.0,50.0,52.0,77.0,63.0,51.0,839.0,840.0,856.0,854.0,856.0,5940,4120,2101,1123,2218.0,1021.0,1031.0,475.0,161.0,1931.0,6833.0,960.0,2405.0,2072.0,1569.0,4704.0,2488.0,3411.0,17606.0,16250.0,669.0,1316.0,736.0,282.0,273.0,389.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2778,705.0,725.0,724.0,729.0,760.5,705.0,725.0,724.0,711.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,5.0,78.0,75.0,77.0,77.0,82.0,842,572,270,194,336.0,147.0,139.0,61.0,16.0,283.0,977.0,117.0,314.0,297.0,193.0,720.0,432.0,371.0,2432.0,2198.0,117.0,244.0,114.0,39.0,42.0,51.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2779,621.0,581.0,584.0,673.0,707.0,620.0,575.0,595.0,620.0,667.0,440.0,450.0,425.0,450.0,450.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,31.0,20.0,249.0,247.0,249.0,247.0,243.0,1730,1136,426,345,566.0,305.0,296.0,138.0,53.0,626.0,1983.0,352.0,747.0,569.0,494.0,1398.0,666.0,762.0,4976.0,4572.0,204.0,366.0,213.0,76.0,88.0,197.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2780,662.0,662.0,734.0,687.0,831.0,650.0,630.0,670.0,650.0,779.0,410.0,405.0,428.0,410.0,440.0,117.0,126.0,148.0,126.0,127.0,59.0,47.0,79.0,110.0,84.0,1459.0,1479.0,1522.0,1534.0,1537.0,5724,2664,930,904,1800.0,651.0,462.0,173.0,70.0,3088.0,6242.0,588.0,1300.0,1369.0,1173.0,3423.0,2295.0,3072.0,13222.0,11221.0,1028.0,1134.0,716.0,317.0,571.0,378.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2782,735.0,773.0,723.0,855.0,954.0,670.0,643.0,675.0,860.0,902.0,430.0,500.0,450.0,465.0,500.0,20.0,20.0,31.0,39.0,20.0,20.0,20.0,51.0,54.0,45.0,402.0,410.0,414.0,424.0,413.0,2330,1246,612,377,897.0,323.0,275.0,109.0,44.0,1007.0,2650.0,294.0,699.0,506.0,460.0,1456.0,998.0,1654.0,6077.0,5416.0,311.0,550.0,332.0,141.0,111.0,118.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2783,705.0,725.0,610.0,614.0,714.0,705.0,725.0,588.0,568.0,690.0,410.0,425.0,450.0,420.0,450.0,20.0,20.0,5.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,187.0,193.0,192.0,189.0,189.0,995,602,207,169,315.0,157.0,134.0,50.0,26.0,443.0,1119.0,157.0,328.0,282.0,247.0,717.0,460.0,437.0,2612.0,2329.0,132.0,195.0,143.0,50.0,33.0,105.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2784,705.0,725.0,724.0,733.0,550.0,705.0,725.0,724.0,733.0,558.0,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,67.0,65.0,68.0,69.0,69.0,457,278,98,93,162.0,78.0,58.0,22.0,14.0,183.0,517.0,81.0,148.0,127.0,108.0,382.0,176.0,195.0,1232.0,1118.0,40.0,78.0,78.0,17.0,17.0,20.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2785,624.0,631.0,623.0,770.0,731.0,625.0,578.0,603.0,643.0,686.0,405.0,405.0,420.0,420.0,440.0,20.0,34.0,35.0,35.0,20.0,20.0,20.0,32.0,36.0,36.0,405.0,406.0,410.0,414.0,403.0,1965,925,355,254,748.0,224.0,179.0,56.0,20.0,995.0,2215.0,228.0,482.0,309.0,347.0,1192.0,815.0,1172.0,4545.0,3959.0,248.0,418.0,253.0,107.0,96.0,91.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2786,705.0,725.0,563.0,622.0,520.0,705.0,725.0,480.0,580.0,540.0,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,85.0,90.0,90.0,86.0,85.0,539,248,89,66,169.0,64.0,41.0,15.0,10.0,301.0,603.0,65.0,136.0,118.0,129.0,353.0,199.0,285.0,1290.0,1042.0,68.0,99.0,70.0,23.0,26.0,26.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2787,705.0,416.0,396.0,490.0,399.0,705.0,420.0,395.0,463.0,400.0,300.0,320.0,300.0,305.0,330.0,31.0,41.0,46.0,34.0,20.0,5.0,20.0,20.0,20.0,20.0,336.0,339.0,353.0,358.0,359.0,1644,961,227,251,636.0,186.0,177.0,94.0,30.0,776.0,1900.0,258.0,500.0,561.0,431.0,1051.0,624.0,1024.0,4450.0,3689.0,156.0,206.0,79.0,48.0,67.0,152.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2790,399.0,351.0,417.0,452.0,435.0,350.0,325.0,370.0,398.0,380.0,300.0,300.0,320.0,310.0,320.0,117.0,89.0,119.0,87.0,90.0,52.0,52.0,89.0,74.0,98.0,1254.0,1255.0,1284.0,1282.0,1259.0,6545,2743,1045,930,2078.0,801.0,649.0,250.0,100.0,2992.0,6874.0,884.0,1703.0,1767.0,1757.0,3867.0,2230.0,3544.0,15763.0,13423.0,509.0,652.0,349.0,142.0,233.0,888.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2794,293.0,261.0,298.0,324.0,345.0,280.0,260.0,275.0,302.0,330.0,260.0,270.0,260.0,280.0,275.0,83.0,73.0,82.0,67.0,71.0,36.0,31.0,57.0,60.0,64.0,831.0,854.0,876.0,875.0,880.0,4806,1832,424,542,1485.0,547.0,413.0,187.0,92.0,1924.0,4651.0,587.0,1266.0,1193.0,933.0,2434.0,1445.0,2577.0,10426.0,9440.0,187.0,297.0,96.0,86.0,87.0,856.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
