postcode,mean_price 2020 Q1,mean_price 2020 Q2,mean_price 2020 Q3,mean_price 2020 Q4,mean_price 2021 Q1,median_price 2020 Q1,median_price 2020 Q2,median_price 2020 Q3,median_price 2020 Q4,median_price 2021 Q1,median_rent_newb 2020 Q1,median_rent_newb 2020 Q2,median_rent_newb 2020 Q3,median_rent_newb 2020 Q4,median_rent_newb 2021 Q1,new_bonds_no 2020 Q1,new_bonds_no 2020 Q2,new_bonds_no 2020 Q3,new_bonds_no 2020 Q4,new_bonds_no 2021 Q1,sales_no 2020 Q1,sales_no 2020 Q2,sales_no 2020 Q3,sales_no 2020 Q4,sales_no 2021 Q1,total_bonds_no 2020 Q1,total_bonds_no 2020 Q2,total_bonds_no 2020 Q3,total_bonds_no 2020 Q4,total_bonds_no 2021 Q1,INCP_LOW,INCP_MID,INCP_HIGH,INCP_NEG_NIL,CPRF_2,CPRF_3,CPRF_4,CPRF_5,CPRF_6+,CPRF_na,CPRF_HHOLD_NO,0-4yo,5-14yo,15-24yo,25-34yo,35-54yo,55-64yo,65+yo,population_2016,citizen_AU,citizen_non_AU,YARRP <1975,YARRP 1976-1995,YARRP 1996-2005,YARRP 2006-2016,ATSI,10yBonds% 2020 Q1,10yBonds% 2020 Q2,10yBonds% 2020 Q3,10yBonds% 2020 Q4,10yBonds% 2021 Q1,2yBonds% 2020 Q1,2yBonds% 2020 Q2,2yBonds% 2020 Q3,2yBonds% 2020 Q4,2yBonds% 2021 Q1,Rate 2020 Q1,Rate 2020 Q2,Rate 2020 Q3,Rate 2020 Q4,Rate 2021 Q1,constr_index 2020 Q1,constr_index 2020 Q2,constr_index 2020 Q3,constr_index 2020 Q4,constr_index 2021 Q1,median_rent_newb 2020 Q1_Prop,median_rent_newb 2020 Q2_Prop,median_rent_newb 2020 Q3_Prop,median_rent_newb 2020 Q4_Prop,median_rent_newb 2021 Q1_Prop,new_bonds_no 2020 Q1_Prop,new_bonds_no 2020 Q2_Prop,new_bonds_no 2020 Q3_Prop,new_bonds_no 2020 Q4_Prop,new_bonds_no 2021 Q1_Prop,sales_no 2020 Q1_Prop,sales_no 2020 Q2_Prop,sales_no 2020 Q3_Prop,sales_no 2020 Q4_Prop,sales_no 2021 Q1_Prop,total_bonds_no 2020 Q1_Prop,total_bonds_no 2020 Q2_Prop,total_bonds_no 2020 Q3_Prop,total_bonds_no 2020 Q4_Prop,total_bonds_no 2021 Q1_Prop,INCP_LOW_Prop,INCP_MID_Prop,INCP_HIGH_Prop,INCP_NEG_NIL_Prop,CPRF_2_Prop,CPRF_3_Prop,CPRF_4_Prop,CPRF_5_Prop,CPRF_6+_Prop,CPRF_na_Prop,CPRF_HHOLD_NO_Prop,0-4yo_Prop,5-14yo_Prop,15-24yo_Prop,25-34yo_Prop,35-54yo_Prop,55-64yo_Prop,65+yo_Prop,citizen_AU_Prop,citizen_non_AU_Prop,YARRP <1975_Prop,YARRP 1976-1995_Prop,YARRP 1996-2005_Prop,YARRP 2006-2016_Prop,ATSI_Prop
2019,1002.0,864.0,968.0,992.0,1071.0,919.0,810.0,877.0,895.0,960.0,610.0,590.0,550.0,550.0,580.0,203.0,105.0,160.0,171.0,238.0,44.0,37.0,74.0,88.0,89.0,1556.0,1526.0,1558.0,1602.0,1675.0,2739,2814,1419,756,1100.0,707.0,745.0,251.0,57.0,1378.0,4232.0,807.0,1423.0,1248.0,1616.0,3401.0,1040.0,1284.0,10840.0,8942.0,1138.0,618.0,925.0,668.0,927.0,292.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.05627306273062731,0.0544280442804428,0.0507380073800738,0.0507380073800738,0.05350553505535055,0.018726937269372693,0.009686346863468635,0.014760147601476014,0.015774907749077492,0.021955719557195573,0.004059040590405904,0.0034132841328413286,0.006826568265682657,0.008118081180811807,0.008210332103321033,0.14354243542435424,0.1407749077490775,0.1437269372693727,0.1477859778597786,0.15452029520295202,0.2526752767527675,0.2595940959409594,0.1309040590405904,0.06974169741697417,0.1014760147601476,0.06522140221402214,0.06872693726937269,0.023154981549815497,0.00525830258302583,0.12712177121771218,0.3904059040590406,0.07444649446494465,0.1312730627306273,0.11512915129151291,0.14907749077490776,0.31374538745387454,0.0959409594095941,0.11845018450184502,0.8249077490774908,0.10498154981549815,0.057011070110701105,0.0853321033210332,0.06162361623616236,0.08551660516605165,0.026937269372693726
2020,1017.0,1031.0,986.0,932.0,925.0,970.0,932.0,865.0,847.0,853.0,700.0,650.0,610.0,580.0,600.0,651.0,464.0,853.0,738.0,867.0,63.0,56.0,66.0,81.0,82.0,4182.0,3936.0,4179.0,4342.0,4568.0,4182,4066,1863,1683,1841.0,885.0,720.0,205.0,57.0,2568.0,6277.0,860.0,1094.0,2394.0,4069.0,3840.0,1196.0,1298.0,14771.0,9538.0,4236.0,849.0,1506.0,1378.0,3685.0,180.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.04739015638751608,0.044005145216979215,0.04129713628054973,0.03926612957822761,0.04062013404644235,0.04407284544038995,0.031412903662582085,0.05774829056935888,0.049962764877124095,0.0586960936971092,0.0042651140748764475,0.0037912125110012864,0.004468214745108659,0.005483718096269717,0.005551418319680455,0.2831223343037032,0.2664680793446618,0.282919233633471,0.29395437004942115,0.30925462054024777,0.2831223343037032,0.2752691083880577,0.1261255162142035,0.1139394760002708,0.12463611129916728,0.05991469771850247,0.04874416085573082,0.013878545799201137,0.0038589127344120237,0.17385417371877326,0.42495430234919773,0.05822219213323404,0.07406404441134656,0.16207433484530498,0.2754722090582899,0.25996885789723106,0.08096946719924175,0.08787488998713695,0.645724730891612,0.286778146367883,0.05747748967571593,0.10195653645657031,0.09329090785999594,0.24947532326856678,0.012186040213932705
2021,2217.0,2216.0,1808.0,2359.0,2495.0,1871.0,2080.0,1825.0,2108.0,2320.0,650.0,620.0,575.0,570.0,535.0,351.0,386.0,439.0,384.0,459.0,67.0,72.0,85.0,114.0,87.0,3472.0,3388.0,3398.0,3435.0,3488.0,2674,3832,4485,792,2028.0,691.0,579.0,150.0,29.0,3926.0,7412.0,806.0,1198.0,1451.0,3820.0,4674.0,1402.0,1958.0,15312.0,11630.0,2000.0,815.0,1106.0,768.0,1885.0,51.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.0424503657262278,0.04049111807732497,0.03755224660397074,0.037225705329153605,0.034939916405433646,0.02292319749216301,0.025208986415882966,0.02867032392894462,0.025078369905956112,0.029976489028213166,0.004375653082549634,0.004702194357366771,0.005551201671891327,0.007445141065830721,0.005681818181818182,0.22675026123301986,0.22126436781609196,0.22191745036572622,0.22433385579937304,0.2277951933124347,0.1746342737722048,0.2502612330198537,0.29290752351097177,0.05172413793103448,0.13244514106583072,0.045128004179728315,0.037813479623824454,0.009796238244514107,0.001893939393939394,0.25640020898641586,0.4840647857889237,0.052638453500522465,0.078239289446186,0.09476227795193312,0.24947753396029257,0.30525078369905956,0.09156217345872518,0.1278735632183908,0.7595350052246604,0.13061650992685475,0.053226227795193315,0.07223092998955068,0.050156739811912224,0.12310606060606061,0.0033307210031347963
2022,1614.0,1682.0,1648.0,1758.0,2494.0,1575.0,1415.0,1492.0,1540.0,1805.0,720.0,660.0,673.0,675.0,650.0,304.0,341.0,548.0,443.0,370.0,53.0,46.0,66.0,70.0,72.0,2810.0,2720.0,2930.0,3079.0,3084.0,2837,2934,2652,766,1527.0,597.0,531.0,156.0,40.0,2810.0,5663.0,739.0,1096.0,1240.0,2824.0,3573.0,1143.0,1881.0,12510.0,8378.0,2536.0,816.0,1064.0,769.0,2402.0,57.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.05755395683453238,0.05275779376498801,0.05379696243005595,0.0539568345323741,0.05195843325339728,0.024300559552358113,0.027258193445243804,0.043804956035171864,0.03541167066346922,0.029576338928856916,0.004236610711430855,0.0036770583533173463,0.005275779376498801,0.005595523581135092,0.0057553956834532375,0.2246203037569944,0.21742605915267785,0.23421262989608313,0.24612310151878497,0.24652278177458034,0.22677857713828936,0.23453237410071942,0.2119904076738609,0.06123101518784972,0.12206235011990407,0.04772182254196643,0.04244604316546763,0.012470023980815348,0.0031974420463629096,0.2246203037569944,0.45267785771382896,0.05907274180655476,0.08760991207034373,0.0991207034372502,0.2257394084732214,0.28561151079136693,0.09136690647482014,0.15035971223021583,0.6697042366107114,0.20271782573940847,0.06522781774580336,0.0850519584332534,0.06147082334132694,0.1920063948840927,0.004556354916067146
2023,2789.0,2855.0,3517.0,3650.0,3024.0,1455.0,2154.0,2400.0,2400.0,1650.0,743.0,625.0,593.0,650.0,650.0,128.0,125.0,168.0,173.0,171.0,40.0,42.0,55.0,69.0,56.0,1408.0,1355.0,1376.0,1400.0,1412.0,1757,2264,2966,933,1257.0,535.0,540.0,281.0,57.0,1818.0,4483.0,574.0,1364.0,1293.0,1730.0,2985.0,1157.0,1616.0,10719.0,8561.0,1260.0,724.0,904.0,637.0,1274.0,38.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.06931616755294337,0.05830767795503312,0.05532232484373542,0.06063998507323445,0.06063998507323445,0.011941412445190782,0.011661535591006624,0.0156731038343129,0.016139565257953167,0.01595298068849706,0.0037316913891221196,0.003918275958578225,0.005131075660042914,0.006437167646235657,0.005224367944770968,0.1313555368970986,0.1264110458065118,0.12837018378580092,0.1306091986192742,0.13172870603601083,0.1639145442671891,0.21121373262431198,0.2767049165034052,0.08704170165127344,0.11726840190316261,0.04991137232950835,0.05037783375314862,0.02621513200858289,0.005317660229499021,0.16960537363560033,0.41822931243586153,0.05354977143390242,0.1272506763690643,0.12062692415337252,0.16139565257953167,0.2784774699132382,0.1079391734303573,0.15076033212053364,0.7986752495568616,0.11754827875734676,0.06754361414311036,0.0843362253941599,0.059427185371769754,0.11885437074353951,0.0035451068196660136
2024,2205.0,2180.0,2367.0,2497.0,2974.0,1725.0,2068.0,2221.0,1600.0,2255.0,688.0,653.0,650.0,675.0,650.0,134.0,196.0,238.0,195.0,185.0,36.0,38.0,50.0,69.0,67.0,1785.0,1735.0,1782.0,1797.0,1812.0,2197,2409,2568,663,1220.0,577.0,576.0,220.0,39.0,1953.0,4584.0,695.0,1331.0,968.0,1831.0,3487.0,1016.0,1740.0,11073.0,8611.0,1360.0,687.0,779.0,562.0,1325.0,53.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.06213311658990337,0.058972274902917,0.05870134561546103,0.06095908967759415,0.05870134561546103,0.012101508173033505,0.017700713447123633,0.02149372347150727,0.017610403684638308,0.016707306059785064,0.003251151449471688,0.0034317709744423374,0.004515488124266233,0.006231373611487402,0.006050754086516752,0.1612029260363045,0.1566874379120383,0.16093199674884856,0.16228664318612843,0.1636412896234083,0.19841054818025827,0.21755621782714712,0.23191547006231375,0.059875372527770254,0.1101779102320961,0.05210873295403233,0.05201842319154701,0.019868147746771425,0.003522080736927662,0.17637496613383907,0.41397995123272824,0.06276528492730064,0.12020229386796713,0.08741985008579427,0.16535717511062945,0.3149101417863271,0.09175471868508986,0.1571389867244649,0.7776573647611307,0.12282127698004154,0.06204280682741804,0.07035130497606791,0.050754086516752464,0.11966043529305517,0.004786417411722207
2025,2877.0,2466.0,2524.0,2660.0,2406.0,2700.0,2200.0,2000.0,2240.0,2040.0,740.0,690.0,720.0,650.0,650.0,99.0,114.0,132.0,146.0,131.0,20.0,35.0,41.0,39.0,47.0,1175.0,1150.0,1136.0,1168.0,1170.0,1307,1628,2136,451,1011.0,383.0,330.0,90.0,13.0,1656.0,3475.0,422.0,674.0,616.0,1287.0,2015.0,792.0,1598.0,7407.0,5757.0,810.0,493.0,575.0,373.0,768.0,15.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.09990549480221413,0.09315512353179425,0.09720534629404617,0.08775482651545835,0.08775482651545835,0.013365735115431349,0.01539084649655731,0.017820980153908466,0.01971108410962603,0.017685972728500067,0.0027001485081679494,0.004725259889293911,0.005535304441744296,0.005265289590927501,0.00634534899419468,0.15863372485486701,0.15525853921965707,0.1533684352639395,0.15768867287700825,0.15795868772782504,0.17645470500877547,0.21979208856487106,0.288375860672337,0.06088834885918726,0.13649250708788985,0.051707843931416225,0.04455245038477116,0.012150668286755772,0.001755096530309167,0.2235722964763062,0.4691508032941812,0.056973133522343726,0.09099500472525988,0.08316457405157283,0.17375455650060753,0.27203996219792087,0.10692588092345079,0.21574186580261914,0.7772377480761442,0.10935601458080195,0.06655866072633995,0.07762926960982854,0.050357769677332256,0.10368570271364926,0.002025111381125962
2026,2165.0,1656.0,1845.0,1893.0,2966.0,1550.0,1200.0,1525.0,1500.0,1620.0,725.0,650.0,650.0,675.0,700.0,682.0,850.0,1241.0,989.0,838.0,159.0,132.0,169.0,187.0,181.0,8141.0,7824.0,8106.0,8436.0,8528.0,6717,8196,7470,1552,3956.0,1467.0,1277.0,391.0,90.0,8004.0,15192.0,1936.0,2733.0,2829.0,9675.0,9740.0,2323.0,3250.0,32489.0,21905.0,6562.0,1571.0,2484.0,1890.0,6339.0,122.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.022315245159900274,0.02000677152266921,0.02000677152266921,0.020776262735079567,0.02154575394748992,0.020991720274554464,0.026162701221952047,0.038197543784049985,0.030441072362953615,0.025793345439995074,0.004893964110929853,0.004062913601526671,0.005201760595893995,0.00575579426882945,0.005571116377850965,0.25057711840930774,0.24081996983594448,0.24949983071193327,0.2596571147157499,0.26248884237742004,0.20674689895041398,0.2522699990766105,0.22992397426821384,0.04777001446643479,0.12176428945181446,0.04515374434423959,0.0393056111299209,0.012034842562097942,0.0027701683646772753,0.24636030656529903,0.4676044199575241,0.05958939948905784,0.08412077934069993,0.08707562559635569,0.2977930992028071,0.29979377635507404,0.07150112345717012,0.10003385761334606,0.6742282003139524,0.20197605343346978,0.048354827787866664,0.0764566468650928,0.05817353565822278,0.19511219181876943,0.003755117116562529
2027,2166.0,2191.0,3657.0,3307.0,3808.0,1650.0,1768.0,2100.0,2200.0,2500.0,785.0,783.0,735.0,650.0,700.0,132.0,136.0,185.0,154.0,192.0,50.0,38.0,43.0,57.0,53.0,1433.0,1404.0,1442.0,1537.0,1576.0,1231,1815,2666,470,1295.0,385.0,231.0,55.0,28.0,2259.0,4253.0,325.0,573.0,619.0,1505.0,2008.0,1017.0,2146.0,8191.0,6164.0,936.0,680.0,639.0,405.0,843.0,29.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.09583689415211818,0.09559272372115737,0.0897326333780979,0.07935539006226346,0.08545965083628372,0.016115248443413503,0.016603589305335124,0.022585764863874983,0.01880112318398242,0.023440361372237824,0.0061042607740202665,0.004639238188255402,0.005249664265657429,0.006958857282383104,0.006470516420461482,0.17494811378342082,0.17140764253448906,0.17604688072274446,0.187644976193383,0.1924062995971188,0.15028690025637895,0.22158466609693567,0.3254791844707606,0.0573800512757905,0.15810035404712489,0.04700280795995605,0.02820168477597363,0.006714686851422293,0.003418386033451349,0.2757905017702356,0.5192284214381638,0.03967769503113173,0.06995482847027225,0.07557074838237089,0.18373824929801,0.2451471126846539,0.12416066414357221,0.2619948724209498,0.7525332682212185,0.11427176168965938,0.08301794652667562,0.078012452691979,0.04944451226956416,0.10291783664998169,0.0035404712489317544
2028,2112.0,2504.0,1839.0,2521.0,2330.0,1425.0,2120.0,1585.0,1900.0,1635.0,850.0,725.0,680.0,685.0,705.0,91.0,66.0,135.0,102.0,151.0,20.0,20.0,20.0,20.0,20.0,939.0,885.0,942.0,997.0,1025.0,782,1113,1425,281,704.0,208.0,153.0,58.0,5.0,1180.0,2311.0,221.0,310.0,399.0,1079.0,1116.0,503.0,1012.0,4643.0,3502.0,623.0,353.0,360.0,234.0,569.0,12.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.18307129011415033,0.15614904156795176,0.14645703209132027,0.1475339220331682,0.15184148180055998,0.019599396941632565,0.01421494723239285,0.029076028429894464,0.02196855481369804,0.03252207624380788,0.004307559767391772,0.004307559767391772,0.004307559767391772,0.004307559767391772,0.004307559767391772,0.20223993107904373,0.19060951970708592,0.2028860650441525,0.21473185440447987,0.22076243807882834,0.1684255869050183,0.23971570105535214,0.3069136334266638,0.06052121473185441,0.15162610381219038,0.044798621580874436,0.03295283222054706,0.01249192332543614,0.001076889941847943,0.2541460262761146,0.4977385311221193,0.04759853542967909,0.06676717639457247,0.08593581735946586,0.23239284945078614,0.2403618350204609,0.10833512814990308,0.21796252423002369,0.7542537152702994,0.1341804867542537,0.07602842989446479,0.0775360758130519,0.05039844927848374,0.12255007538229593,0.0025845358604350637
2029,2293.0,2075.0,2332.0,2305.0,2014.0,1733.0,1700.0,1595.0,1770.0,1498.0,660.0,650.0,625.0,650.0,620.0,181.0,126.0,201.0,202.0,169.0,38.0,39.0,48.0,67.0,68.0,1808.0,1756.0,1757.0,1825.0,1832.0,1988,2342,2303,718,1269.0,563.0,517.0,217.0,29.0,1711.0,4304.0,609.0,1185.0,982.0,1575.0,2908.0,922.0,1767.0,9957.0,7969.0,1159.0,691.0,1029.0,861.0,1168.0,34.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.06628502561012353,0.06528070704027318,0.06276991061564728,0.06528070704027318,0.062267751330722106,0.018178166114291454,0.012654413980114493,0.020186803253992167,0.0202872351109772,0.016972983830471026,0.0038164105654313546,0.00391684242241639,0.004820729135281711,0.006728934417997389,0.006829366274982425,0.18158079742894445,0.1763583408657226,0.17645877272270763,0.18328813899769006,0.18399116199658533,0.1996585316862509,0.2352114090589535,0.2312945666365371,0.0721100733152556,0.12744802651401024,0.05654313548257507,0.05192327006126343,0.021793712965752738,0.002912523852566034,0.171838907301396,0.43225871246359343,0.06116300090388671,0.11901175052726724,0.098624083559305,0.15818017475143115,0.2920558401124837,0.09259817214020287,0.177463091292558,0.8003414683137491,0.11640052224565632,0.06939841317665964,0.10334438083760168,0.0864718288641157,0.11730440895852165,0.0034146831374912124
2030,3150.0,3313.0,3277.0,3589.0,3658.0,2725.0,2950.0,2513.0,3100.0,3710.0,780.0,750.0,745.0,690.0,750.0,117.0,87.0,118.0,115.0,117.0,39.0,45.0,82.0,61.0,47.0,1188.0,1134.0,1151.0,1177.0,1180.0,2694,2631,3446,1416,1407.0,772.0,926.0,470.0,116.0,1654.0,5350.0,811.0,2173.0,1850.0,1243.0,4037.0,1700.0,2266.0,14080.0,11906.0,1224.0,1079.0,1519.0,1184.0,1338.0,42.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.05539772727272727,0.053267045454545456,0.052911931818181816,0.049005681818181816,0.053267045454545456,0.008309659090909092,0.006178977272727273,0.008380681818181818,0.008167613636363636,0.008309659090909092,0.0027698863636363637,0.0031960227272727275,0.005823863636363637,0.004332386363636364,0.0033380681818181816,0.084375,0.08053977272727272,0.08174715909090909,0.08359375,0.08380681818181818,0.19133522727272728,0.18686079545454545,0.2447443181818182,0.10056818181818182,0.09992897727272727,0.05482954545454546,0.06576704545454545,0.033380681818181816,0.008238636363636363,0.11747159090909091,0.3799715909090909,0.05759943181818182,0.15433238636363636,0.13139204545454544,0.08828125,0.28671875,0.12073863636363637,0.1609375,0.8455965909090909,0.08693181818181818,0.07663352272727272,0.10788352272727272,0.08409090909090909,0.0950284090909091,0.0029829545454545456
2031,1602.0,2761.0,1593.0,1602.0,1654.0,1200.0,1573.0,1220.0,1218.0,1278.0,630.0,585.0,580.0,560.0,570.0,633.0,602.0,841.0,773.0,782.0,107.0,124.0,130.0,178.0,166.0,6606.0,6463.0,6553.0,6697.0,6748.0,7604,8990,7305,2363,4276.0,1872.0,1684.0,471.0,84.0,6624.0,15007.0,2184.0,3329.0,3994.0,7716.0,10215.0,3103.0,4199.0,34729.0,25490.0,6274.0,1849.0,2687.0,2194.0,6171.0,190.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.018140458982406633,0.01684471191223473,0.016700740015548964,0.016124852428805896,0.01641279622217743,0.018226842120418096,0.01733421636096634,0.024216073022545997,0.022258055227619568,0.022517204641653948,0.0030809985890754123,0.00357050303780702,0.0037432693138299404,0.005125399522013303,0.004779866969967462,0.19021566990123528,0.18609807365602235,0.18868956779636614,0.19283595842091625,0.19430447176711105,0.21895246047971437,0.258861470241009,0.2103429410579055,0.06804111837369345,0.12312476604566788,0.05390307811915114,0.0484897348037663,0.013562152667799246,0.0024187278643208847,0.19073396872930404,0.4321172507126609,0.062886924472343,0.09585648881338363,0.11500475107259063,0.22217743096547554,0.29413458492902184,0.08934895908318696,0.12090759883670707,0.7339687293040399,0.18065593596130036,0.053240807394396614,0.07737049727893115,0.06317486826571453,0.17769011488957356,0.005470932074059144
2032,1476.0,1873.0,1393.0,1525.0,1389.0,1311.0,1645.0,1420.0,1503.0,965.0,565.0,500.0,473.0,438.0,450.0,416.0,244.0,444.0,442.0,530.0,20.0,20.0,37.0,42.0,51.0,2752.0,2611.0,2574.0,2694.0,2751.0,5373,3181,1601,3572,1652.0,736.0,688.0,229.0,47.0,3601.0,6952.0,622.0,1276.0,4827.0,3246.0,3416.0,1294.0,2019.0,16692.0,9498.0,6207.0,1075.0,1303.0,1016.0,5680.0,179.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.03384855020369039,0.029954469206805657,0.02833692786963815,0.026240115025161753,0.02695902228612509,0.024922118380062305,0.01461778097292116,0.026599568655643422,0.0264797507788162,0.031751737359213994,0.0011981787682722263,0.0011981787682722263,0.0022166307213036186,0.0025161754133716753,0.003055355859094177,0.16486939851425833,0.15642223819793913,0.1542056074766355,0.16139468008626887,0.1648094895758447,0.32189072609633357,0.19057033309369759,0.09591421040019171,0.2139947280134196,0.09896956625928588,0.044092978672417925,0.04121734962856458,0.01371914689671699,0.0028157201054397315,0.21573208722741433,0.4164869398514258,0.03726335969326623,0.07644380541576803,0.2891804457225018,0.19446441409058232,0.20464893362089623,0.07752216630721304,0.12095614665708124,0.5690150970524802,0.37185478073328543,0.06440210879463217,0.07806134675293554,0.06086748142822909,0.34028277018931224,0.010723699976036425
2033,1345.0,1231.0,1770.0,1410.0,1613.0,959.0,945.0,1500.0,900.0,1000.0,580.0,520.0,490.0,495.0,480.0,285.0,218.0,337.0,316.0,374.0,20.0,20.0,72.0,45.0,54.0,2389.0,2304.0,2289.0,2336.0,2364.0,3151,2747,1692,1586,1356.0,531.0,449.0,155.0,37.0,2380.0,4909.0,540.0,925.0,2480.0,2643.0,2752.0,827.0,1400.0,11573.0,7471.0,3164.0,618.0,954.0,782.0,2864.0,64.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.050116650825196576,0.044932169705348655,0.0423399291454247,0.04277196923874536,0.041475848958783375,0.02462628531927763,0.018836948068780782,0.029119502289812495,0.027304933897865723,0.03231659898038538,0.0017281603732826405,0.0017281603732826405,0.006221377343817506,0.0038883608398859416,0.004666033007863129,0.20642875658861143,0.1990840750021602,0.19778795472219823,0.20184913159941242,0.20426855612200812,0.27227166681068005,0.2373628272703707,0.1462023675797114,0.1370431176013134,0.11716927330856304,0.04588265791065411,0.03879720038019528,0.013393242892940464,0.0031970966905728853,0.20565108442063423,0.4241769636222241,0.046660330078631296,0.07992741726432213,0.21429188628704743,0.22837639332930096,0.23779486736369135,0.07145943143523718,0.12097122612978485,0.6455543074397304,0.27339497105331373,0.05340015553443359,0.08243324980558196,0.06757107059535125,0.24747256545407414,0.0055301131945044504
2034,1894.0,1623.0,1888.0,1780.0,2105.0,1573.0,1200.0,1495.0,1508.0,1600.0,710.0,630.0,650.0,650.0,660.0,396.0,417.0,559.0,406.0,411.0,64.0,53.0,76.0,96.0,96.0,3929.0,3835.0,3944.0,4019.0,4024.0,4470,5250,4713,1052,2428.0,1073.0,995.0,299.0,61.0,4536.0,9389.0,1269.0,1979.0,2039.0,4667.0,6326.0,1959.0,2476.0,20716.0,15370.0,3265.0,1023.0,1495.0,1098.0,3304.0,202.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.034273025680633326,0.0304112763081676,0.031376713651284034,0.031376713651284034,0.031859432322842246,0.01911565939370535,0.020129368603977602,0.026983973740104267,0.019598378065263565,0.01983973740104267,0.0030893994979725816,0.002558408959258544,0.0036686619038424407,0.004634099246958873,0.004634099246958873,0.189660166055223,0.18512261054257578,0.19038424406256033,0.19400463409924695,0.19424599343502608,0.2157752461865225,0.25342730256806334,0.22750530990538714,0.05078200424792431,0.11720409345433482,0.051795713458196564,0.04803050782004248,0.014433288279590655,0.002944583896505117,0.2189611894188067,0.45322456072600886,0.0612569994207376,0.09553002510137092,0.09842633713072022,0.22528480401621934,0.30536783162772735,0.09456458775825449,0.11952114307781425,0.7419385981849778,0.15760764626375748,0.049382120100405484,0.07216644139795328,0.053002510137092104,0.15949024908283452,0.00975091716547596
