0-4yo,10yBonds%,15-24yo,25-34yo,2yBonds%,35-54yo,5-14yo,55-64yo,65+yo,ATSI,CPRF_2,CPRF_3,CPRF_4,CPRF_5,CPRF_6+,CPRF_HHOLD_NO,CPRF_na,INCP_HIGH,INCP_LOW,INCP_MID,INCP_NEG_NIL,Rate,YARRP 1976-1995,YARRP 1996-2005,YARRP 2006-2016,YARRP <1975,citizen_AU,citizen_non_AU,constr_index,median_price,median_rent_newb,new_bonds_no,population_2016,sales_no,total_bonds_no,year,SalesProp,NewBondsProp,TotalBondsProp,IncNegNilProp,IncLowProp,IncMidProp,IncHighProp,postcode,CPRF2Prop,CPRF3Prop,CPRF4Prop,CPRF5Prop,CPRF6+Prop,CPRFnaProp,0-4yoProp,5-14yoProp,15-24yoProp,25-34yoProp,35-54yoProp,55-64yoProp,65+yoProp,citizen_AUProp,citizen_non_AUProp,ATSIProp,YARRP <1975Prop,YARRP 1976-1995Prop,YARRP 1996-2005Prop,YARRP 2006-2016Prop
16.0,2.3920000000000003,39.0,36.0,1.5935,126.0,62.0,51.0,65.0,16.0,42.0,26.0,25.0,6.0,0.0,150.0,46.0,18,168,68,25,1.22,3.0,0.0,6.0,19.0,346.0,10.0,114.74000000000001,717.475,450.0,5.0,390.0,5.0,20.0,2018.4,1.28,1.28,5.13,6.41,43.08,17.44,4.62,2415,10.77,6.67,6.41,1.54,0.0,11.79,4.1,15.9,10.0,9.23,32.31,13.08,16.67,88.72,2.56,4.1,4.87,0.77,0.0,1.54
193.0,1.8024444444444445,405.0,327.0,1.170722222222222,986.0,482.0,651.0,985.0,215.0,572.0,218.0,162.0,74.0,32.0,1735.0,680.0,238,1737,708,228,1.0057965843544736,39.0,21.0,27.0,101.0,3650.0,59.0,115.15333333333334,433.3333333333333,339.53333333333336,20.0,4022.0,18.0,228.4,2018.8666666666666,0.45,0.5,5.68,5.67,43.19,17.6,5.92,2420,14.22,5.42,4.03,1.84,0.8,16.91,4.8,11.98,10.07,8.13,24.52,16.19,24.49,90.75,1.47,5.35,2.51,0.97,0.52,0.67
106.0,1.8024444444444445,230.0,161.0,1.170722222222222,509.0,271.0,272.0,281.0,58.0,245.0,95.0,110.0,43.0,17.0,710.0,195.0,178,664,398,126,1.0057965843544736,23.0,12.0,16.0,38.0,1702.0,35.0,115.15333333333334,723.9166666666666,450.0,5.0,1831.0,8.0,23.733333333333334,2018.8666666666666,0.44,0.27,1.3,6.88,36.26,21.74,9.72,2421,13.38,5.19,6.01,2.35,0.93,10.65,5.79,14.8,12.56,8.79,27.8,14.86,15.35,92.95,1.91,3.17,2.08,1.26,0.66,0.87
260.0,1.823636363636364,470.0,357.0,1.1932828282828283,1206.0,593.0,856.0,1591.0,386.0,887.0,257.0,200.0,92.0,40.0,2429.0,961.0,227,2646,819,317,1.012845379716188,91.0,32.0,44.0,196.0,4858.0,101.0,115.16666666666667,363.22727272727275,282.4848484848485,36.75757575757576,5334.0,24.606060606060606,438.27272727272725,2018.8484848484848,0.46,0.69,8.22,5.94,49.61,15.35,4.26,2422,16.63,4.82,3.75,1.72,0.75,18.02,4.87,11.12,8.81,6.69,22.61,16.05,29.83,91.08,1.89,7.24,3.67,1.71,0.6,0.82
113.0,1.8024444444444445,249.0,212.0,1.170722222222222,739.0,282.0,572.0,793.0,159.0,491.0,165.0,108.0,36.0,8.0,1415.0,602.0,95,1529,439,200,1.0057965843544736,72.0,16.0,20.0,170.0,2667.0,86.0,115.15333333333334,463.93333333333334,365.1666666666667,16.0,2959.0,18.0,154.26666666666668,2018.8666666666666,0.61,0.54,5.21,6.76,51.67,14.84,3.21,2423,16.59,5.58,3.65,1.22,0.27,20.34,3.82,9.53,8.42,7.16,24.97,19.33,26.8,90.13,2.91,5.37,5.75,2.43,0.54,0.68
16.0,2.0195833333333333,36.0,27.0,1.3571875,111.0,69.0,82.0,88.0,15.0,56.0,26.0,18.0,3.0,0.0,200.0,95.0,10,215,52,29,1.08251953125,12.0,0.0,0.0,23.0,368.0,12.0,114.6875,719.703125,450.0,5.0,429.0,5.0,8.75,2018.375,1.17,1.17,2.04,6.76,50.12,12.12,2.33,2424,13.05,6.06,4.2,0.7,0.0,22.14,3.73,16.08,8.39,6.29,25.87,19.11,20.51,85.78,2.8,3.5,5.36,2.8,0.0,0.0
90.0,1.8024444444444445,175.0,123.0,1.170722222222222,514.0,247.0,267.0,371.0,104.0,248.0,101.0,74.0,40.0,21.0,725.0,244.0,122,778,322,120,1.0057965843544736,34.0,16.0,18.0,66.0,1640.0,50.0,115.15333333333334,695.5833333333334,450.0,5.0,1782.0,7.0,67.4,2018.8666666666666,0.39,0.28,3.78,6.73,43.66,18.07,6.85,2425,13.92,5.67,4.15,2.24,1.18,13.69,5.05,13.86,9.82,6.9,28.84,14.98,20.82,92.03,2.81,5.84,3.7,1.91,0.9,1.01
39.0,1.5422222222222224,66.0,53.0,0.9141666666666666,172.0,97.0,139.0,157.0,32.0,94.0,34.0,22.0,11.0,4.0,311.0,132.0,20,366,94,33,0.8229578773849606,10.0,3.0,0.0,19.0,650.0,12.0,115.57777777777778,729.6527777777778,450.0,5.0,719.0,5.0,22.88888888888889,2019.2222222222222,0.7,0.7,3.18,4.59,50.9,13.07,2.78,2426,13.07,4.73,3.06,1.53,0.56,18.36,5.42,13.49,9.18,7.37,23.92,19.33,21.84,90.4,1.67,4.45,2.64,1.39,0.42,0.0
80.0,1.8526829268292684,191.0,136.0,1.203231707317073,563.0,216.0,625.0,1295.0,106.0,711.0,144.0,72.0,29.0,7.0,1533.0,570.0,119,1839,436,204,1.0272695404161567,45.0,28.0,17.0,197.0,2868.0,82.0,115.08292682926829,568.6341463414634,348.5731707317073,22.48780487804878,3113.0,17.073170731707318,281.3170731707317,2018.8048780487804,0.55,0.72,9.04,6.55,59.07,14.01,3.82,2427,22.84,4.63,2.31,0.93,0.22,18.31,2.57,6.94,6.14,4.37,18.09,20.08,41.6,92.13,2.63,3.41,6.33,1.45,0.9,0.55
974.0,1.8024444444444445,1928.0,1655.0,1.1707222222222222,4784.0,2279.0,3758.0,8636.0,1223.0,4281.0,1066.0,767.0,290.0,130.0,11705.0,5164.0,951,12574,3725,1122,1.0057965843544738,447.0,239.0,287.0,1408.0,21509.0,724.0,115.15333333333332,468.8955555555555,354.8666666666667,218.4,24012.0,117.28888888888889,2394.2,2018.8666666666666,0.49,0.91,9.97,4.67,52.37,15.51,3.96,2428,17.83,4.44,3.19,1.21,0.54,21.51,4.06,9.49,8.03,6.89,19.92,15.65,35.97,89.58,3.02,5.09,5.86,1.86,1.0,1.2
453.0,1.7953333333333334,978.0,786.0,1.1467142857142856,2277.0,1154.0,1688.0,2380.0,481.0,1487.0,508.0,391.0,173.0,92.0,4262.0,1612.0,294,4845,1535,594,0.9793658223038345,178.0,76.0,79.0,388.0,8781.0,232.0,115.18,430.8142857142857,327.2857142857143,41.6,9715.0,37.97142857142857,501.77142857142854,2018.8857142857144,0.39,0.43,5.16,6.11,49.87,15.8,3.03,2429,15.31,5.23,4.02,1.78,0.95,16.59,4.66,11.88,10.07,8.09,23.44,17.38,24.5,90.39,2.39,4.95,3.99,1.83,0.78,0.81
1792.0,1.8024444444444445,3471.0,2880.0,1.1707222222222222,7541.0,4135.0,5221.0,8985.0,2633.0,5273.0,1695.0,1376.0,630.0,282.0,15011.0,5760.0,1281,16680,5585,1866,1.0057965843544738,623.0,315.0,463.0,1453.0,30892.0,929.0,115.15333333333332,380.52222222222224,336.6666666666667,236.06666666666666,34017.0,116.55555555555556,2771.8,2018.8666666666666,0.34,0.69,8.15,5.49,49.03,16.42,3.77,2430,15.5,4.98,4.05,1.85,0.83,16.93,5.27,12.16,10.2,8.47,22.17,15.35,26.41,90.81,2.73,7.74,4.27,1.83,0.93,1.36
211.0,1.8024444444444445,382.0,334.0,1.1707222222222222,1046.0,468.0,868.0,1830.0,266.0,965.0,236.0,148.0,75.0,33.0,2622.0,1163.0,202,2743,856,254,1.0057965843544738,86.0,24.0,64.0,230.0,4668.0,132.0,115.15333333333332,503.02222222222224,337.3333333333333,53.06666666666667,5133.0,19.844444444444445,535.7333333333333,2018.8666666666666,0.39,1.03,10.44,4.95,53.44,16.68,3.94,2431,18.8,4.6,2.88,1.46,0.64,22.66,4.11,9.12,7.44,6.51,20.38,16.91,35.65,90.94,2.57,5.18,4.48,1.68,0.47,1.25
145.0,1.787956989247312,269.0,198.0,1.1358602150537633,724.0,360.0,483.0,768.0,75.0,477.0,157.0,135.0,54.0,19.0,1227.0,387.0,106,1348,509,161,0.9765773396978777,46.0,28.0,21.0,162.0,2610.0,60.0,115.23870967741935,618.6774193548387,380.06451612903226,15.64516129032258,2941.0,12.741935483870968,110.80645161290323,2018.9354838709678,0.43,0.53,3.77,5.47,45.83,17.31,3.6,2439,16.22,5.34,4.59,1.84,0.65,13.16,4.93,12.24,9.15,6.73,24.62,16.42,26.11,88.75,2.04,2.55,5.51,1.56,0.95,0.71
1230.0,1.8231818181818182,2451.0,2179.0,1.1949810606060607,5107.0,2754.0,3459.0,4625.0,2946.0,2884.0,1131.0,818.0,377.0,229.0,9223.0,3788.0,642,10141,3097,1039,1.025104461271621,288.0,127.0,220.0,670.0,18892.0,504.0,115.11363636363636,445.32954545454544,317.95454545454544,136.3409090909091,21816.0,60.61363636363637,1630.159090909091,2018.840909090909,0.28,0.62,7.47,4.76,46.48,14.2,2.94,2440,13.22,5.18,3.75,1.73,1.05,17.36,5.64,12.62,11.23,9.99,23.41,15.86,21.2,86.6,2.31,13.5,3.07,1.32,0.58,1.01
204.0,1.8024444444444445,430.0,376.0,1.170722222222222,1096.0,541.0,890.0,807.0,224.0,613.0,248.0,180.0,71.0,51.0,1889.0,729.0,161,2010,690,277,1.0057965843544736,105.0,37.0,59.0,194.0,3775.0,135.0,115.15333333333334,489.1333333333333,332.9,18.0,4349.0,17.0,208.93333333333334,2018.8666666666666,0.39,0.41,4.8,6.37,46.22,15.87,3.7,2441,14.1,5.7,4.14,1.63,1.17,16.76,4.69,12.44,9.89,8.65,25.2,20.46,18.56,86.8,3.1,5.15,4.46,2.41,0.85,1.36
281.0,1.8024444444444445,584.0,506.0,1.1707222222222222,1736.0,723.0,1550.0,3509.0,332.0,1722.0,371.0,224.0,112.0,43.0,4426.0,1959.0,301,4865,1296,478,1.0057965843544738,155.0,82.0,117.0,560.0,7934.0,299.0,115.15333333333332,565.6777777777778,347.2,60.93333333333333,8892.0,25.91111111111111,704.7333333333333,2018.8666666666666,0.29,0.69,7.93,5.38,54.71,14.57,3.39,2443,19.37,4.17,2.52,1.26,0.48,22.03,3.16,8.13,6.57,5.69,19.52,17.43,39.46,89.23,3.36,3.73,6.3,1.74,0.92,1.32
2315.0,1.8024444444444445,4525.0,4342.0,1.1707222222222222,10743.0,5386.0,6187.0,12811.0,1810.0,7207.0,2265.0,1928.0,817.0,261.0,21154.0,8681.0,2906,20425,9172,2308,1.0057965843544738,1246.0,785.0,1256.0,2561.0,41442.0,1900.0,115.15333333333332,512.9666666666667,400.3333333333333,563.8,46289.0,165.37777777777777,5323.8,2018.8666666666666,0.36,1.22,11.5,4.99,44.12,19.81,6.28,2444,15.57,4.89,4.17,1.76,0.56,18.75,5.0,11.64,9.78,9.38,23.21,13.37,27.68,89.53,4.1,3.91,5.53,2.69,1.7,2.71
294.0,1.7874774774774775,624.0,394.0,1.1224099099099099,1646.0,825.0,979.0,1711.0,197.0,1082.0,316.0,316.0,150.0,50.0,2735.0,820.0,383,2941,1290,382,0.9575715548820056,127.0,69.0,53.0,317.0,6008.0,146.0,115.14594594594594,636.6216216216217,422.3918918918919,37.0,6464.0,18.62162162162162,353.3783783783784,2018.8918918918919,0.29,0.57,5.47,5.91,45.5,19.96,5.93,2445,16.74,4.89,4.89,2.32,0.77,12.69,4.55,12.76,9.65,6.1,25.46,15.15,26.47,92.95,2.26,3.05,4.9,1.96,1.07,0.82
740.0,1.8230303030303032,1478.0,1104.0,1.1918749999999998,3267.0,1872.0,1958.0,2915.0,757.0,1880.0,676.0,642.0,320.0,113.0,5441.0,1818.0,599,5892,2351,725,1.022973779453439,234.0,87.0,120.0,488.0,12125.0,283.0,115.12954545454545,546.125,379.0681818181818,73.25,13330.0,38.63636363636363,777.4772727272727,2018.840909090909,0.29,0.55,5.83,5.44,44.2,17.64,4.49,2446,14.1,5.07,4.82,2.4,0.85,13.64,5.55,14.04,11.09,8.28,24.51,14.69,21.87,90.96,2.12,5.68,3.66,1.76,0.65,0.9
351.0,1.7767741935483872,683.0,524.0,1.1528494623655914,1667.0,930.0,1207.0,1831.0,423.0,1122.0,332.0,283.0,140.0,63.0,3134.0,1185.0,219,3440,1225,401,0.9939608522426806,108.0,48.0,60.0,273.0,6457.0,153.0,115.18064516129031,452.258064516129,357.0967741935484,39.16129032258065,7180.0,26.032258064516128,415.5483870967742,2018.9032258064517,0.36,0.55,5.79,5.58,47.91,17.06,3.05,2447,15.63,4.62,3.94,1.95,0.88,16.5,4.89,12.95,9.51,7.3,23.22,16.81,25.5,89.93,2.13,5.89,3.8,1.5,0.67,0.84
426.0,1.8024444444444445,768.0,687.0,1.1707222222222222,1784.0,888.0,1543.0,2895.0,708.0,1475.0,427.0,267.0,150.0,51.0,4517.0,2143.0,350,4748,1321,413,1.0057965843544738,207.0,73.0,112.0,558.0,8070.0,268.0,115.15333333333332,521.1,327.53333333333336,92.53333333333333,9002.0,26.22222222222222,993.9333333333333,2018.8666666666666,0.29,1.03,11.04,4.59,52.74,14.67,3.89,2448,16.39,4.74,2.97,1.67,0.57,23.81,4.73,9.86,8.53,7.63,19.82,17.14,32.16,89.65,2.98,7.86,6.2,2.3,0.81,1.24
110.0,1.8024444444444445,214.0,177.0,1.170722222222222,524.0,308.0,402.0,453.0,291.0,317.0,107.0,85.0,42.0,21.0,980.0,403.0,64,1156,269,119,1.0057965843544736,49.0,10.0,22.0,108.0,1995.0,55.0,115.15333333333334,597.0166666666667,440.0,6.0,2188.0,10.0,93.73333333333333,2018.8666666666666,0.46,0.27,4.28,5.44,52.83,12.29,2.93,2449,14.49,4.89,3.88,1.92,0.96,18.42,5.03,14.08,9.78,8.09,23.95,18.37,20.7,91.18,2.51,13.3,4.94,2.24,0.46,1.01
2432.0,1.8024444444444445,4963.0,4595.0,1.1707222222222222,10837.0,5573.0,6286.0,9225.0,2085.0,5949.0,2315.0,1954.0,825.0,351.0,18904.0,7505.0,2460,18461,8645,2343,1.0057965843544738,1196.0,755.0,2216.0,1979.0,37776.0,2510.0,115.15333333333332,485.1111111111111,400.2,403.93333333333334,43896.0,136.35555555555555,4316.533333333334,2018.8666666666666,0.31,0.92,9.83,5.34,42.06,19.69,5.6,2450,13.55,5.27,4.45,1.88,0.8,17.1,5.54,12.7,11.31,10.47,24.69,14.32,21.02,86.06,5.72,4.75,4.51,2.72,1.72,5.05
808.0,1.8024444444444445,1702.0,1476.0,1.1707222222222222,3687.0,2021.0,2119.0,3308.0,934.0,2129.0,854.0,682.0,289.0,112.0,6665.0,2594.0,626,6971,2984,745,1.0057965843544738,312.0,170.0,326.0,684.0,13757.0,525.0,115.15333333333332,464.8777777777778,401.73333333333335,112.93333333333334,15119.0,41.71111111111111,1326.6,2018.8666666666666,0.28,0.75,8.77,4.93,46.11,19.74,4.14,2452,14.08,5.65,4.51,1.91,0.74,17.16,5.34,13.37,11.26,9.76,24.39,14.02,21.88,90.99,3.47,6.18,4.52,2.06,1.12,2.16
121.0,1.8024444444444445,253.0,187.0,1.170722222222222,628.0,300.0,556.0,732.0,103.0,433.0,136.0,100.0,49.0,17.0,1294.0,559.0,89,1365,436,212,1.0057965843544736,65.0,11.0,32.0,141.0,2499.0,82.0,115.15333333333334,523.0333333333333,326.4,18.0,2771.0,14.0,136.46666666666667,2018.8666666666666,0.51,0.65,4.92,7.65,49.26,15.73,3.21,2453,15.63,4.91,3.61,1.77,0.61,20.17,4.37,10.83,9.13,6.75,22.66,20.06,26.42,90.18,2.96,3.72,5.09,2.35,0.4,1.15
412.0,1.8024444444444445,676.0,612.0,1.170722222222222,2027.0,1101.0,1316.0,1444.0,238.0,1029.0,424.0,376.0,146.0,54.0,3294.0,1257.0,389,3362,1336,458,1.0057965843544736,317.0,147.0,155.0,389.0,6763.0,320.0,115.15333333333334,615.8,396.4,41.06666666666667,7571.0,23.0,460.3333333333333,2018.8666666666666,0.3,0.54,6.08,6.05,44.41,17.65,5.14,2454,13.59,5.6,4.97,1.93,0.71,16.6,5.44,14.54,8.93,8.08,26.77,17.38,19.07,89.33,4.23,3.14,5.14,4.19,1.94,2.05
108.0,1.7736190476190477,254.0,201.0,1.1456666666666666,685.0,284.0,533.0,945.0,119.0,518.0,157.0,115.0,28.0,6.0,1527.0,704.0,147,1521,556,123,0.9776867548435172,61.0,20.0,13.0,145.0,2695.0,86.0,115.24000000000001,597.9285714285714,357.14285714285717,21.82857142857143,3001.0,13.571428571428571,243.88571428571427,2018.9142857142858,0.45,0.73,8.13,4.1,50.68,18.53,4.9,2455,17.26,5.23,3.83,0.93,0.2,23.46,3.6,9.46,8.46,6.7,22.83,17.76,31.49,89.8,2.87,3.97,4.83,2.03,0.67,0.43
868.0,1.8024444444444445,1466.0,1659.0,1.1707222222222222,3524.0,1842.0,2383.0,3008.0,721.0,2110.0,837.0,690.0,292.0,102.0,6646.0,2617.0,716,6441,2821,911,1.0057965843544738,406.0,198.0,789.0,762.0,12623.0,1026.0,115.15333333333332,611.4,432.5,111.2,14749.0,38.46666666666667,1117.4,2018.8666666666666,0.26,0.75,7.58,6.18,43.67,19.13,4.85,2456,14.31,5.67,4.68,1.98,0.69,17.74,5.89,12.49,9.94,11.25,23.89,16.16,20.39,85.59,6.96,4.89,5.17,2.75,1.34,5.35
1606.0,1.8024444444444445,3213.0,2748.0,1.1707222222222222,7112.0,3627.0,4490.0,6416.0,2173.0,4089.0,1503.0,1172.0,571.0,267.0,12654.0,5045.0,1140,13731,4751,1597,1.0057965843544738,383.0,167.0,334.0,832.0,26315.0,623.0,115.15333333333332,407.00555555555553,335.0,201.6,29212.0,87.46666666666667,2352.733333333333,2018.8666666666666,0.3,0.69,8.05,5.47,47.0,16.26,3.9,2460,14.0,5.15,4.01,1.95,0.91,17.27,5.5,12.42,11.0,9.41,24.35,15.37,21.96,90.08,2.13,7.44,2.85,1.31,0.57,1.14
91.0,1.8024444444444445,229.0,156.0,1.170722222222222,575.0,275.0,475.0,634.0,111.0,393.0,103.0,84.0,50.0,16.0,1179.0,531.0,74,1305,343,140,1.0057965843544736,39.0,9.0,20.0,94.0,2214.0,49.0,115.15333333333334,634.3,371.7,18.0,2443.0,10.0,172.8,2018.8666666666666,0.41,0.74,7.07,5.73,53.42,14.04,3.03,2462,16.09,4.22,3.44,2.05,0.65,21.74,3.72,11.26,9.37,6.39,23.54,19.44,25.95,90.63,2.01,4.54,3.85,1.6,0.37,0.82
311.0,1.7945945945945947,695.0,460.0,1.134662162162162,1771.0,851.0,1285.0,2170.0,444.0,1250.0,396.0,276.0,145.0,51.0,3409.0,1286.0,257,3942,1173,406,0.9711906427198435,141.0,55.0,79.0,314.0,6851.0,185.0,115.10540540540539,502.35135135135135,380.2972972972973,50.45945945945946,7541.0,30.81081081081081,518.5405405405405,2018.8648648648648,0.41,0.67,6.88,5.38,52.27,15.55,3.41,2463,16.58,5.25,3.66,1.92,0.68,17.05,4.12,11.28,9.22,6.1,23.48,17.04,28.78,90.85,2.45,5.89,4.16,1.87,0.73,1.05
276.0,1.8024444444444445,488.0,512.0,1.1707222222222222,1388.0,581.0,1141.0,2338.0,283.0,1254.0,304.0,204.0,86.0,27.0,3632.0,1751.0,348,3509,1129,298,1.0057965843544738,166.0,78.0,172.0,358.0,5986.0,269.0,115.15333333333332,535.9722222222222,427.8333333333333,97.06666666666666,6740.0,31.68888888888889,846.2,2018.8666666666666,0.47,1.44,12.55,4.42,52.06,16.75,5.16,2464,18.61,4.51,3.03,1.28,0.4,25.98,4.09,8.62,7.24,7.6,20.59,16.93,34.69,88.81,3.99,4.2,5.31,2.46,1.16,2.55
11.0,1.7683333333333335,35.0,33.0,0.95875,59.0,30.0,53.0,65.0,14.0,41.0,16.0,13.0,4.0,0.0,145.0,66.0,6,151,48,14,0.8281249999999999,0.0,0.0,0.0,11.0,270.0,3.0,114.45,728.1875,450.0,5.0,292.0,5.0,20.0,2018.5,1.71,1.71,6.85,4.79,51.71,16.44,2.05,2465,14.04,5.48,4.45,1.37,0.0,22.6,3.77,10.27,11.99,11.3,20.21,18.15,22.26,92.47,1.03,4.79,3.77,0.0,0.0,0.0
52.0,1.8484210526315792,87.0,70.0,1.2180263157894735,291.0,138.0,359.0,746.0,43.0,378.0,65.0,39.0,9.0,5.0,1071.0,570.0,46,1082,174,80,1.03974935261807,34.0,6.0,10.0,85.0,1565.0,49.0,115.10263157894735,675.6776315789474,356.5263157894737,22.526315789473685,1725.0,7.368421052631579,228.02631578947367,2018.8157894736842,0.43,1.31,13.22,4.64,62.72,10.09,2.67,2466,21.91,3.77,2.26,0.52,0.29,33.04,3.01,8.0,5.04,4.06,16.87,20.81,43.25,90.72,2.84,2.49,4.93,1.97,0.35,0.58
132.0,1.8024444444444445,357.0,223.0,1.170722222222222,989.0,412.0,923.0,979.0,281.0,670.0,169.0,106.0,62.0,45.0,1947.0,910.0,81,2158,530,227,1.0057965843544736,111.0,25.0,54.0,209.0,3476.0,161.0,115.15333333333334,345.48333333333335,377.0,12.0,4009.0,18.0,123.13333333333334,2018.8666666666666,0.45,0.3,3.07,5.66,53.83,13.22,2.02,2469,16.71,4.22,2.64,1.55,1.12,22.7,3.29,10.28,8.9,5.56,24.67,23.02,24.42,86.7,4.02,7.01,5.21,2.77,0.62,1.35
984.0,1.816124031007752,1845.0,1398.0,1.179437984496124,3559.0,2078.0,2031.0,3322.0,1192.0,1991.0,798.0,656.0,324.0,182.0,6427.0,2477.0,404,7091,2596,806,1.0118801464174725,177.0,90.0,134.0,325.0,13945.0,252.0,115.12558139534883,415.1453488372093,317.6511627906977,88.67441860465117,15225.0,46.18604651162791,1236.0232558139535,2018.8372093023256,0.3,0.58,8.12,5.29,46.57,17.05,2.65,2470,13.08,5.24,4.31,2.13,1.2,16.27,6.46,13.65,12.12,9.18,23.38,13.34,21.82,91.59,1.66,7.83,2.13,1.16,0.59,0.88
143.0,1.7730107526881722,274.0,189.0,1.140806451612903,680.0,363.0,386.0,481.0,209.0,325.0,126.0,104.0,65.0,22.0,1025.0,378.0,68,1107,416,178,0.9814160493752971,35.0,11.0,31.0,69.0,2208.0,51.0,115.18709677419355,722.5403225806451,411.93548387096774,9.838709677419354,2522.0,5.0,117.06451612903226,2018.9032258064517,0.2,0.39,4.64,7.06,43.89,16.49,2.7,2471,12.89,5.0,4.12,2.58,0.87,14.99,5.67,14.39,10.86,7.49,26.96,15.31,19.07,87.55,2.02,8.29,2.74,1.39,0.44,1.23
114.0,1.8024444444444445,184.0,172.0,1.170722222222222,491.0,225.0,309.0,376.0,73.0,245.0,109.0,88.0,36.0,11.0,799.0,314.0,61,832,350,99,1.0057965843544736,33.0,9.0,27.0,53.0,1632.0,54.0,115.15333333333334,723.1416666666667,438.8666666666667,10.0,1855.0,5.0,124.73333333333333,2018.8666666666666,0.27,0.54,6.72,5.34,44.85,18.87,3.29,2472,13.21,5.88,4.74,1.94,0.59,16.93,6.15,12.13,9.92,9.27,26.47,16.66,20.27,87.98,2.91,3.94,2.86,1.78,0.49,1.46
123.0,1.8024444444444445,283.0,226.0,1.1707222222222222,680.0,325.0,536.0,915.0,132.0,507.0,137.0,116.0,50.0,14.0,1748.0,923.0,133,1574,520,145,1.0057965843544738,28.0,21.0,35.0,101.0,2781.0,76.0,115.15333333333332,695.3555555555556,375.8666666666667,39.6,3092.0,7.333333333333333,458.8666666666667,2018.8666666666666,0.24,1.28,14.84,4.69,50.91,16.82,4.3,2473,16.4,4.43,3.75,1.62,0.45,29.85,3.98,10.51,9.15,7.31,21.99,17.34,29.59,89.94,2.46,4.27,3.27,0.91,0.68,1.13
294.0,1.7711764705882356,616.0,468.0,1.119362745098039,1539.0,746.0,1228.0,1456.0,213.0,943.0,314.0,221.0,120.0,41.0,2926.0,1282.0,207,3160,948,381,0.9612956994304179,163.0,66.0,90.0,235.0,5570.0,191.0,115.24117647058823,387.0,299.4117647058824,31.323529411764707,6332.0,23.823529411764707,382.02941176470586,2018.9411764705883,0.38,0.49,6.03,6.02,49.91,14.97,3.27,2474,14.89,4.96,3.49,1.9,0.65,20.25,4.64,11.78,9.73,7.39,24.31,19.39,22.99,87.97,3.02,3.36,3.71,2.57,1.04,1.42
13.0,1.864666666666667,25.0,26.0,1.3326666666666667,94.0,50.0,68.0,102.0,34.0,65.0,15.0,12.0,8.0,0.0,175.0,77.0,9,187,30,24,1.1327651515151513,8.0,0.0,4.0,9.0,313.0,9.0,115.54,709.0,450.0,5.0,386.0,5.0,20.0,2018.8,1.3,1.3,5.18,6.22,48.45,7.77,2.33,2475,16.84,3.89,3.11,2.07,0.0,19.95,3.37,12.95,6.48,6.74,24.35,17.62,26.42,81.09,2.33,8.81,2.33,2.07,0.0,1.04
36.0,1.4752380952380952,81.0,45.0,0.7105952380952381,191.0,95.0,139.0,194.0,88.0,139.0,35.0,25.0,16.0,12.0,373.0,149.0,33,400,107,45,0.627876984126984,0.0,0.0,3.0,40.0,724.0,12.0,115.37142857142858,742.5892857142857,450.0,5.0,780.0,5.0,21.571428571428573,2019.2857142857142,0.64,0.64,2.77,5.77,51.28,13.72,4.23,2476,17.82,4.49,3.21,2.05,1.54,19.1,4.62,12.18,10.38,5.77,24.49,17.82,24.87,92.82,1.54,11.28,5.13,0.0,0.0,0.38
633.0,1.8024444444444445,1223.0,944.0,1.1707222222222222,3012.0,1590.0,1862.0,2946.0,443.0,1804.0,663.0,588.0,259.0,86.0,5238.0,1835.0,702,5210,2527,657,1.0057965843544738,256.0,148.0,233.0,530.0,11152.0,313.0,115.15333333333332,609.7888888888889,435.4,72.33333333333333,12207.0,31.755555555555556,871.6,2018.8666666666666,0.26,0.59,7.14,5.38,42.68,20.7,5.75,2477,14.78,5.43,4.82,2.12,0.7,15.03,5.19,13.03,10.02,7.73,24.67,15.25,24.13,91.36,2.56,3.63,4.34,2.1,1.21,1.91
1389.0,1.8024444444444445,2614.0,2535.0,1.1707222222222222,7049.0,3121.0,4328.0,7273.0,917.0,4242.0,1461.0,1241.0,472.0,123.0,13002.0,5466.0,1966,12244,5697,1321,1.0057965843544738,695.0,439.0,751.0,1192.0,25079.0,1139.0,115.15333333333332,669.4944444444444,494.5,270.1333333333333,28316.0,83.8,2881.8,2018.8666666666666,0.3,0.95,10.18,4.67,43.24,20.12,6.94,2478,14.98,5.16,4.38,1.67,0.43,19.3,4.91,11.02,9.23,8.95,24.89,15.28,25.69,88.57,4.02,3.24,4.21,2.45,1.55,2.65
241.0,1.8002083333333334,399.0,404.0,1.1591145833333332,1448.0,634.0,816.0,804.0,58.0,613.0,283.0,240.0,98.0,21.0,1984.0,723.0,423,1795,979,239,0.9946921103323191,207.0,120.0,158.0,261.0,4058.0,241.0,115.125,1203.984375,652.65625,44.21875,4735.0,19.1875,339.625,2018.84375,0.41,0.93,7.17,5.05,37.91,20.68,8.93,2479,12.95,5.98,5.07,2.07,0.44,15.27,5.09,13.39,8.43,8.53,30.58,17.23,16.98,85.7,5.09,1.22,5.51,4.37,2.53,3.34
